,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Asunción de la Virgen,Asunción de la Virgen_lower,Asunción de la Virgen_upper,Asunción de la Virgen (Trasladado),Asunción de la Virgen (Trasladado)_lower,Asunción de la Virgen (Trasladado)_upper,Año nuevo,Año nuevo_lower,Año nuevo_upper,CFSDay,CFSDay_lower,CFSDay_upper,Día de la Constitución Española,Día de la Constitución Española_lower,Día de la Constitución Española_upper,Día de la Hispanidad,Día de la Hispanidad_lower,Día de la Hispanidad_upper,Día del Trabajador,Día del Trabajador_lower,Día del Trabajador_upper,Día del Trabajador (Trasladado),Día del Trabajador (Trasladado)_lower,Día del Trabajador (Trasladado)_upper,Epifanía del Señor,Epifanía del Señor_lower,Epifanía del Señor_upper,LPPDay,LPPDay_lower,LPPDay_upper,La Inmaculada Concepción,La Inmaculada Concepción_lower,La Inmaculada Concepción_upper,Navidad,Navidad_lower,Navidad_upper,Navidad (Trasladado),Navidad (Trasladado)_lower,Navidad (Trasladado)_upper,Openning,Openning_lower,Openning_upper,PN1,PN1_lower,PN1_upper,PN2,PN2_lower,PN2_upper,PN3,PN3_lower,PN3_upper,PN4,PN4_lower,PN4_upper,PN5,PN5_lower,PN5_upper,SuperSpike,SuperSpike_lower,SuperSpike_upper,Todos los Santos,Todos los Santos_lower,Todos los Santos_upper,Viernes Santo,Viernes Santo_lower,Viernes Santo_upper,VoucherDay,VoucherDay_lower,VoucherDay_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
108,2022-01-27,64054.39941220305,65569.81031865448,73300.59033991418,64054.39941220305,64054.39941220305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3603745683075,371.3603745683075,371.3603745683075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.8600480684245,5420.8600480684245,5420.8600480684245,3989.3467321025237,3989.3467321025237,3989.3467321025237,1431.5133159659003,1431.5133159659003,1431.5133159659003,0.0,0.0,0.0,69475.25946027147
109,2022-01-28,64730.55136963918,59197.63721554716,67191.43098271442,64730.55136963918,64730.55136963918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-340.382477241718,-340.382477241718,-340.382477241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1593.436474860674,-1593.436474860674,-1593.436474860674,-465.9093297280999,-465.9093297280999,-465.9093297280999,-1127.5271451325743,-1127.5271451325743,-1127.5271451325743,0.0,0.0,0.0,63137.114894778504
110,2022-01-29,65406.7033270753,56904.28246139358,64816.72963992379,65406.7033270753,65406.7033270753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4668.784712809565,-4668.784712809565,-4668.784712809565,0.0,0.0,0.0,-4668.784712809565,-4668.784712809565,-4668.784712809565,0.0,0.0,0.0,60737.918614265735
111,2022-01-30,66082.85528451145,60981.0049462411,68921.95235835787,66082.85528451145,66082.85528451145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.66561597767704,-45.66561597767704,-45.66561597767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1148.7704554692198,-1148.7704554692198,-1148.7704554692198,-45.66561597767704,-45.66561597767704,-45.66561597767704,-1103.1048394915426,-1103.1048394915426,-1103.1048394915426,0.0,0.0,0.0,64934.08482904223
112,2022-01-31,66759.00724194758,66415.06737208115,74571.62915695054,66759.00724194758,66759.00724194758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.8024614399952,-395.8024614399952,-395.8024614399952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,3685.383025809365,3685.383025809365,3685.383025809365,1294.4861807229279,1294.4861807229279,1294.4861807229279,2390.8968450864368,2390.8968450864368,2390.8968450864368,0.0,0.0,0.0,70444.39026775694
113,2022-02-01,67435.1591993837,66556.11614115552,74426.29541986428,67435.1591993837,67435.1591993837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,3140.7101481673167,3140.7101481673167,3140.7101481673167,870.0089504122411,870.0089504122411,870.0089504122411,2270.7011977550756,2270.7011977550756,2270.7011977550756,0.0,0.0,0.0,70575.86934755102
114,2022-02-02,67528.07179663655,69805.36144766664,77673.85616673248,67528.07179663655,67528.07179663655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.2886421629232,1690.2886421629232,1690.2886421629232,6114.580338307035,6114.580338307035,6114.580338307035,5308.27499969714,5308.27499969714,5308.27499969714,806.3053386098954,806.3053386098954,806.3053386098954,0.0,0.0,0.0,73642.65213494358
115,2022-02-03,67620.9843938894,69695.93984747364,77474.89872836547,67620.9843938894,67620.9843938894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0089504122411,870.0089504122411,870.0089504122411,5793.981771425026,5793.981771425026,5793.981771425026,4362.468455460075,4362.468455460075,4362.468455460075,1431.5133159649495,1431.5133159649495,1431.5133159649495,0.0,0.0,0.0,73414.96616531443
116,2022-02-04,67713.89699114225,62547.80593908985,70575.293809334,67713.89699114225,67713.89699114225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.0539976061548,-1253.0539976061548,-1253.0539976061548,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1127.527145119773,-1127.527145119773,-1127.527145119773,0.0,0.0,0.0,66460.84299353609
117,2022-02-05,67806.80958839509,59235.86218068733,67038.2761787084,67806.80958839509,67806.80958839509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4668.784712811602,-4668.784712811602,-4668.784712811602,0.0,0.0,0.0,-4668.784712811602,-4668.784712811602,-4668.784712811602,0.0,0.0,0.0,63138.024875583484
118,2022-02-06,67899.72218564793,62725.51963571222,71099.90341780627,67899.72218564793,67899.72218564793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1103.104839487605,-1103.104839487605,-1103.104839487605,0.0,0.0,0.0,-1103.104839487605,-1103.104839487605,-1103.104839487605,0.0,0.0,0.0,66796.61734616033
119,2022-02-07,67992.63478290079,66489.28099866935,74228.86543961354,67992.63478290079,67992.63478290079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.8968450878933,2390.8968450878933,2390.8968450878933,0.0,0.0,0.0,2390.8968450878933,2390.8968450878933,2390.8968450878933,0.0,0.0,0.0,70383.53162798868
120,2022-02-08,68085.54738015363,66565.49098343558,74119.3958086785,68085.54738015363,68085.54738015363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.7011977531843,2270.7011977531843,2270.7011977531843,0.0,0.0,0.0,2270.7011977531843,2270.7011977531843,2270.7011977531843,0.0,0.0,0.0,70356.24857790681
121,2022-02-09,68178.42377648737,65079.66555298792,72977.6103244412,68178.42377648737,68178.42377648737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3053386129324,806.3053386129324,806.3053386129324,0.0,0.0,0.0,806.3053386129324,806.3053386129324,806.3053386129324,0.0,0.0,0.0,68984.7291151003
122,2022-02-10,68271.30017282112,69288.829633595,77003.4168831128,68271.30017282112,68271.30017282112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.499673502829,5049.499673502829,5049.499673502829,3617.986357534216,3617.986357534216,3617.986357534216,1431.5133159686127,1431.5133159686127,1431.5133159686127,0.0,0.0,0.0,73320.79984632395
123,2022-02-11,68364.17656915485,63050.78259192968,71126.0509760775,68364.17656915485,68364.17656915485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.053997606719,-1253.053997606719,-1253.053997606719,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1127.5271451203369,-1127.5271451203369,-1127.5271451203369,0.0,0.0,0.0,67111.12257154813
124,2022-02-12,68457.0529654886,63669.48607929238,71578.92791552,68457.0529654886,68457.0529654886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1050.79835527656,-1050.79835527656,-1050.79835527656,3617.986357534216,3617.986357534216,3617.986357534216,-4668.784712810776,-4668.784712810776,-4668.784712810776,0.0,0.0,0.0,67406.25461021204
125,2022-02-13,68549.92936182235,63188.821720522064,71054.39306402627,68549.92936182235,68549.92936182235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.6316919700491,-1228.6316919700491,-1228.6316919700491,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1103.1048394836673,-1103.1048394836673,-1103.1048394836673,0.0,0.0,0.0,67321.2976698523
126,2022-02-14,68642.80575815609,67093.94986913662,75085.81747637242,68642.80575815609,68642.80575815609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.896845089351,2390.896845089351,2390.896845089351,0.0,0.0,0.0,2390.896845089351,2390.896845089351,2390.896845089351,0.0,0.0,0.0,71033.70260324543
127,2022-02-15,68735.68215448983,66887.49012728153,74653.2021673762,68735.68215448983,68735.68215448983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.701197759668,2270.701197759668,2270.701197759668,0.0,0.0,0.0,2270.701197759668,2270.701197759668,2270.701197759668,0.0,0.0,0.0,71006.3833522495
128,2022-02-16,68828.55855168217,73233.31600744517,81075.450033873,68828.55855168217,68828.55855168217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.98553195492,7662.98553195492,7662.98553195492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8469.29087056636,8469.29087056636,8469.29087056636,7662.98553195492,7662.98553195492,7662.98553195492,806.3053386114395,806.3053386114395,806.3053386114395,0.0,0.0,0.0,77297.84942224853
129,2022-02-17,68921.43494887452,65724.50645812601,73338.89030300574,68921.43494887452,68921.43494887452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.1790348485923,-832.1790348485923,-832.1790348485923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.3342811190696,599.3342811190696,599.3342811190696,-832.1790348485923,-832.1790348485923,-832.1790348485923,1431.513315967662,1431.513315967662,1431.513315967662,0.0,0.0,0.0,69520.76922999359
130,2022-02-18,69014.31134606688,67641.49199620997,75509.1659828102,69014.31134606688,69014.31134606688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.459212409006,2490.459212409006,2490.459212409006,3617.986357534216,3617.986357534216,3617.986357534216,-1127.5271451252104,-1127.5271451252104,-1127.5271451252104,0.0,0.0,0.0,71504.7705584759
131,2022-02-19,69107.18774325923,63769.045821223044,71592.55650921623,69107.18774325923,69107.18774325923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1176.3252077635486,-1176.3252077635486,-1176.3252077635486,3492.459505047834,3492.459505047834,3492.459505047834,-4668.784712811383,-4668.784712811383,-4668.784712811383,0.0,0.0,0.0,67930.86253549567
132,2022-02-20,69200.06414045158,64031.634446516844,71983.75101765829,69200.06414045158,69200.06414045158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.6316919661112,-1228.6316919661112,-1228.6316919661112,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1103.1048394797292,-1103.1048394797292,-1103.1048394797292,0.0,0.0,0.0,67971.43244848546
133,2022-02-21,69292.94053764392,72104.94741638837,79825.54372494633,69292.94053764392,69292.94053764392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0110660303067,619.0110660303067,619.0110660303067,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6627.894268654662,6627.894268654662,6627.894268654662,4236.997423564523,4236.997423564523,4236.997423564523,2390.8968450901384,2390.8968450901384,2390.8968450901384,0.0,0.0,0.0,75920.83480629859
134,2022-02-22,69385.81693483629,73511.65377822287,81064.89722946718,69385.81693483629,69385.81693483629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.2401694804034,2293.2401694804034,2293.2401694804034,3492.459505047834,3492.459505047834,3492.459505047834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8056.400872286014,8056.400872286014,8056.400872286014,5785.699674528238,5785.699674528238,5785.699674528238,2270.7011977577768,2270.7011977577768,2270.7011977577768,0.0,0.0,0.0,77442.2178071223
135,2022-02-23,69478.69333202862,66191.84708851513,74498.19571534256,69478.69333202862,69478.69333202862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.778486123565,680.778486123565,680.778486123565,-125.52685248638198,-125.52685248638198,-125.52685248638198,806.305338609947,806.305338609947,806.305338609947,0.0,0.0,0.0,70159.47181815219
136,2022-02-24,69571.56980797394,70573.05164365326,78249.13659005587,69571.56980797394,69571.56980797394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.986357534216,3617.986357534216,3617.986357534216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.499673500927,5049.499673500927,5049.499673500927,3617.986357534216,3617.986357534216,3617.986357534216,1431.5133159667114,1431.5133159667114,1431.5133159667114,0.0,0.0,0.0,74621.06948147487
137,2022-02-25,69664.44628391927,64458.65318809827,72300.79647024223,69664.44628391927,69664.44628391927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.52685248638198,-125.52685248638198,-125.52685248638198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1253.0539976143114,-1253.0539976143114,-1253.0539976143114,-125.52685248638198,-125.52685248638198,-125.52685248638198,-1127.5271451279293,-1127.5271451279293,-1127.5271451279293,0.0,0.0,0.0,68411.39228630497
